Model,MSO2012,,,
Firmware Version,1.06,,,
,,,,
Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,2,,,
Sample Interval,0.0032,,,
Filter Frequency,1.00E+08,,,
Record Length,6242,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.2,,5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
1.63E+00,0.124,0.14,0,0.4
1.64E+00,0.116,0.108,0,-0.2
1.64E+00,0.116,0.132,0,0.4
1.64E+00,0.124,0.108,0,-0.2
1.65E+00,0.116,0.132,0,0.2
1.65E+00,0.116,0.108,0,-0.2
1.65E+00,0.116,0.132,0,0.4
1.65E+00,0.108,0.108,0,-0.2
1.66E+00,0.116,0.132,0,0.4
1.66E+00,0.116,0.108,0,-0.2
1.66E+00,0.116,0.132,0,0.2
1.67E+00,0.116,0.1,0,-0.2
1.67E+00,0.116,0.132,0,0.4
1.67E+00,0.116,0.1,0,-0.2
1.68E+00,0.116,0.132,0,0.4
1.68E+00,0.116,0.1,0,-0.2
1.68E+00,0.108,0.124,0,0.4
1.69E+00,0.108,0.1,0,-0.2
1.69E+00,0.108,0.124,0,0.4
1.69E+00,0.108,0.1,0,-0.2
1.70E+00,0.108,0.124,0,0.4
1.70E+00,0.108,0.1,0,-0.2
1.70E+00,0.108,0.124,0,0.4
1.71E+00,0.108,0.1,0,-0.2
1.71E+00,0.108,0.124,0,0.2
1.71E+00,0.108,0.1,0,-0.2
1.72E+00,0.108,0.124,0,0.2
1.72E+00,0.108,0.1,0,-0.2
1.72E+00,0.108,0.124,0,0.4
1.73E+00,0.108,0.092,0,-0.2
1.73E+00,0.108,0.124,0,0.4
1.73E+00,0.108,0.092,0,-0.2
1.73E+00,0.108,0.116,0,0.2
1.74E+00,0.108,0.092,0,-0.2
1.74E+00,0.108,0.116,0,0.4
1.74E+00,0.1,0.092,0,-0.2
1.75E+00,0.108,0.116,0,0.4
1.75E+00,0.108,0.092,0,-0.2
1.75E+00,0.1,0.116,0,0.2
1.76E+00,0.108,0.092,0,-0.4
1.76E+00,0.1,0.116,0,0.4
1.76E+00,0.108,0.092,0,-0.2
1.77E+00,0.1,0.116,0,0.4
1.77E+00,0.1,0.092,0,-0.2
1.77E+00,0.1,0.116,0,0.2
1.78E+00,0.1,0.092,0,-0.2
1.78E+00,0.1,0.116,0,0.4
1.78E+00,0.1,0.092,0,-0.2
1.79E+00,0.1,0.116,0,0.2
1.79E+00,0.1,0.092,0,-0.2
1.79E+00,0.1,0.116,0,0.4
1.80E+00,0.1,0.084,0,-0.2
1.80E+00,0.1,0.116,0,0.4
1.80E+00,0.1,0.084,0,-0.2
1.81E+00,0.1,0.108,0,0.2
1.81E+00,0.1,0.084,0,-0.2
1.81E+00,0.1,0.116,0,0.4
1.81E+00,0.1,0.084,0,-0.2
1.82E+00,0.1,0.108,0,0.4
1.82E+00,0.1,0.084,0,-0.2
1.82E+00,0.1,0.108,0,0.2
1.83E+00,0.1,0.084,0,-0.2
1.83E+00,0.1,0.108,0,0.4
1.83E+00,0.1,0.084,0,-0.2
1.84E+00,0.1,0.108,0,0.4
1.84E+00,0.1,0.084,0,-0.2
1.84E+00,0.1,0.108,0,0.4
1.85E+00,0.092,0.084,0,-0.2
1.85E+00,0.092,0.108,0,0.4
1.85E+00,0.092,0.084,0,-0.2
1.86E+00,0.1,0.108,0,0.4
1.86E+00,0.1,0.084,0,-0.2
1.86E+00,0.092,0.108,0,0.4
1.87E+00,0.092,0.084,0,-0.2
1.87E+00,0.092,0.108,0,0.4
1.87E+00,0.092,0.076,0,-0.2
1.88E+00,0.092,0.108,0,0.2
1.88E+00,0.092,0.084,0,-0.2
1.88E+00,0.092,0.108,0,0.4
1.89E+00,0.092,0.076,0,-0.2
1.89E+00,0.084,0.108,0,0.4
1.89E+00,0.092,0.076,0,-0.2
1.89E+00,0.092,0.1,0,0.2
1.90E+00,0.092,0.076,0,-0.2
1.90E+00,0.092,0.108,0,0.4
1.90E+00,0.084,0.076,0,-0.2
1.91E+00,0.084,0.1,0.2,0.4
1.91E+00,0.084,0.076,0,-0.2
1.91E+00,0.084,0.1,0,0.2
1.92E+00,0.092,0.076,0,-0.2
1.92E+00,0.084,0.1,0,0.4
1.92E+00,0.084,0.076,0,-0.2
1.93E+00,0.084,0.1,0,0.4
1.93E+00,0.084,0.076,0,-0.2
1.93E+00,0.084,0.1,0,0.4
1.94E+00,0.092,0.076,0,-0.2
1.94E+00,0.084,0.1,0,0.4
1.94E+00,0.084,0.076,0,-0.2
1.95E+00,0.084,0.1,0,0.2
1.95E+00,0.084,0.076,0,-0.2
1.95E+00,0.084,0.1,0,0.2
1.96E+00,0.084,0.076,0,-0.2
1.96E+00,0.092,0.1,0,0.4
1.96E+00,0.084,0.076,0,-0.2
1.97E+00,0.084,0.1,0,0.4
1.97E+00,0.084,0.068,0,-0.2
1.97E+00,0.084,0.1,0,0.4
1.97E+00,0.084,0.068,0,-0.2
1.98E+00,0.084,0.1,0,0.4
1.98E+00,0.084,0.068,0,-0.2
1.98E+00,0.084,0.092,0,0.4
1.99E+00,0.084,0.068,0,-0.2
1.99E+00,0.076,0.092,0,0.4
1.99E+00,0.076,0.068,0,-0.2
2.00E+00,0.084,0.092,0,0.4
2.00E+00,0.084,0.068,0,-0.2
2.00E+00,0.084,0.092,0,0.4
2.01E+00,0.084,0.068,0,-0.2
2.01E+00,0.076,0.092,0,0.4
2.01E+00,0.084,0.068,-0.2,-0.2
2.02E+00,0.076,0.092,0,0.4
2.02E+00,0.076,0.068,0,-0.2
2.02E+00,0.076,0.092,0,0.4
2.03E+00,0.084,0.068,0,-0.2
2.03E+00,0.084,0.092,0,0.4
2.03E+00,0.076,0.068,0,-0.2
2.04E+00,0.076,0.092,0,0.2
2.04E+00,0.076,0.068,0,-0.4
2.04E+00,0.076,0.092,0,0.4
2.05E+00,0.076,0.068,0,-0.2
2.05E+00,0.076,0.092,0,0.4
2.05E+00,0.076,0.068,0,-0.2
2.05E+00,0.076,0.092,0,0.2
2.06E+00,0.076,0.06,0,-0.2
2.06E+00,0.076,0.092,0,0.4
2.06E+00,0.076,0.06,-0.2,-0.2
2.07E+00,0.076,0.092,0,0.4
2.07E+00,0.076,0.06,0,-0.2
2.07E+00,0.068,0.092,0,0.4
2.08E+00,0.076,0.06,0,-0.2
2.08E+00,0.076,0.092,0,0.4
2.08E+00,0.076,0.06,0,-0.2
2.09E+00,0.068,0.084,0,0.4
2.09E+00,0.068,0.06,0,-0.2
2.09E+00,0.076,0.084,0,0.4
2.10E+00,0.068,0.06,0,-0.2
2.10E+00,0.076,0.092,0,0.4
2.10E+00,0.076,0.06,0,-0.2
2.11E+00,0.068,0.084,0,0.4
2.11E+00,0.076,0.06,0,-0.2
2.11E+00,0.076,0.084,0,0.4
2.12E+00,0.068,0.06,0,-0.2
2.12E+00,0.068,0.084,0,0.4
2.12E+00,0.068,0.06,0,-0.2
2.13E+00,0.068,0.084,0,0.4
2.13E+00,0.068,0.06,0,-0.2
2.13E+00,0.068,0.084,0,0.4
2.13E+00,0.068,0.06,0,-0.2
2.14E+00,0.076,0.084,0,0.4
2.14E+00,0.068,0.06,0,-0.2
2.14E+00,0.068,0.084,0,0.2
2.15E+00,0.068,0.06,0,-0.2
2.15E+00,0.068,0.084,0,0.4
2.15E+00,0.068,0.06,0,-0.2
2.16E+00,0.068,0.084,0,0.4
2.16E+00,0.068,0.06,0,-0.2
2.16E+00,0.068,0.084,0,0.4
2.17E+00,0.068,0.06,0,-0.2
2.17E+00,0.068,0.084,0,0.4
2.17E+00,0.068,0.06,0,-0.2
2.18E+00,0.068,0.084,0,0.4
2.18E+00,0.068,0.06,0,-0.2
2.18E+00,0.068,0.084,0,0.4
2.19E+00,0.068,0.06,0,-0.2
2.19E+00,0.068,0.084,0,0.4
2.19E+00,0.068,0.052,0,-0.2
2.20E+00,0.06,0.084,0,0.2
2.20E+00,0.068,0.052,0,-0.2
2.20E+00,0.06,0.084,0,0.4
2.21E+00,0.068,0.052,0,-0.2
2.21E+00,0.068,0.084,0,0.4
2.21E+00,0.06,0.052,0,-0.2
2.21E+00,0.06,0.076,0,0.4
2.22E+00,0.06,0.052,0,-0.2
2.22E+00,0.068,0.084,0,0.4
2.22E+00,0.06,0.052,0,-0.2
2.23E+00,0.06,0.076,0,0.4
2.23E+00,0.06,0.052,0,-0.2
2.23E+00,0.06,0.076,0,0.2
2.24E+00,0.06,0.052,0,-0.2
2.24E+00,0.06,0.076,0,0.4
2.24E+00,0.06,0.052,0,-0.2
2.25E+00,0.06,0.076,0,0.4
2.25E+00,0.068,0.052,0,-0.2
2.25E+00,0.06,0.076,0,0.4
2.26E+00,0.06,0.052,0,-0.2
2.26E+00,0.06,0.076,0,0.4
2.26E+00,0.06,0.052,0,-0.2
2.27E+00,0.06,0.076,0,0.4
2.27E+00,0.06,0.052,0,-0.2
2.27E+00,0.06,0.076,0,0.4
2.28E+00,0.06,0.052,0,-0.2
2.28E+00,0.068,0.076,0,0.4
2.28E+00,0.06,0.052,0,-0.2
2.29E+00,0.06,0.076,0,0.4
2.29E+00,0.06,0.052,0,-0.2
2.29E+00,0.06,0.076,0,0.4
2.29E+00,0.06,0.052,0,-0.2
2.30E+00,0.06,0.076,0,0.4
2.30E+00,0.06,0.052,0,-0.2
2.30E+00,0.06,0.076,0,0.2
2.31E+00,0.06,0.052,0,-0.2
2.31E+00,0.06,0.076,0,0.4
2.31E+00,0.06,0.052,0,-0.2
2.32E+00,0.06,0.076,0,0.4
2.32E+00,0.06,0.052,0,-0.2
2.32E+00,0.06,0.076,0,0.4
2.33E+00,0.06,0.044,0,-0.2
2.33E+00,0.06,0.076,0,0.4
2.33E+00,0.06,0.044,0,-0.2
2.34E+00,0.06,0.076,0,0.4
2.34E+00,0.06,0.044,0,-0.2
2.34E+00,0.06,0.076,0,0.4
2.35E+00,0.06,0.044,0,-0.4
2.35E+00,0.06,0.076,0,0.4
2.35E+00,0.06,0.044,0,-0.2
2.36E+00,0.06,0.076,0,0.2
2.36E+00,0.06,0.044,0,-0.2
2.36E+00,0.06,0.068,0,0.4
2.37E+00,0.052,0.044,0,-0.2
2.37E+00,0.06,0.068,0,0.4
2.37E+00,0.06,0.044,0,-0.2
2.37E+00,0.052,0.068,0,0.2
2.38E+00,0.06,0.044,0,-0.2
2.38E+00,0.06,0.068,0,0.4
2.38E+00,0.06,0.044,0,-0.2
2.39E+00,0.06,0.068,0,0.4
2.39E+00,0.052,0.044,0,-0.2
2.39E+00,0.06,0.068,0,0.2
2.40E+00,0.052,0.044,0,-0.2
2.40E+00,0.052,0.068,0,0.4
2.40E+00,0.06,0.044,0,-0.2
2.41E+00,0.052,0.068,0,0.4
2.41E+00,0.06,0.044,0,-0.2
2.41E+00,0.052,0.068,0,0.2
2.42E+00,0.052,0.044,0,-0.2
2.42E+00,0.052,0.068,0,0.4
2.42E+00,0.06,0.044,0,-0.2
2.43E+00,0.052,0.068,0,0.4
2.43E+00,0.052,0.044,0,-0.2
2.43E+00,0.052,0.068,0,0.4
2.44E+00,0.052,0.044,0,-0.2
2.44E+00,0.052,0.068,0,0.4
2.44E+00,0.052,0.044,0,-0.2
2.45E+00,0.052,0.068,0,0.2
2.45E+00,0.052,0.044,0,-0.2
2.45E+00,0.052,0.068,0,0.4
2.45E+00,0.052,0.044,0,-0.2
2.46E+00,0.052,0.068,0,0.4
2.46E+00,0.052,0.044,0,-0.2
2.46E+00,0.052,0.068,0,0.4
2.47E+00,0.052,0.044,0,-0.2
2.47E+00,0.052,0.068,0,0.4
2.47E+00,0.052,0.044,0,-0.2
2.48E+00,0.052,0.068,0,0.4
2.48E+00,0.052,0.044,0,-0.2
2.48E+00,0.052,0.068,0,0.4
2.49E+00,0.052,0.044,0,-0.2
2.49E+00,0.052,0.068,0,0.4
2.49E+00,0.052,0.036,0,-0.2
2.50E+00,0.052,0.068,0,0.4
2.50E+00,0.052,0.036,0,-0.2
2.50E+00,0.052,0.06,0,0.4
2.51E+00,0.052,0.036,0,-0.2
2.51E+00,0.052,0.06,0,0.4
2.51E+00,0.052,0.036,0,-0.2
2.52E+00,0.052,0.06,0,0.2
2.52E+00,0.052,0.036,0,-0.2
2.52E+00,0.044,0.06,0,0.4
2.53E+00,0.052,0.036,0,-0.2
2.53E+00,0.052,0.06,0,0.4
2.53E+00,0.052,0.036,0,-0.2
2.53E+00,0.052,0.06,0,0.2
2.54E+00,0.052,0.036,0,-0.2
2.54E+00,0.044,0.06,0,0.4
2.54E+00,0.044,0.036,0,-0.2
2.55E+00,0.044,0.06,0,0.4
2.55E+00,0.044,0.036,0,-0.2
2.55E+00,0.044,0.06,0,0.2
2.56E+00,0.052,0.036,0,-0.2
2.56E+00,0.044,0.06,0,0.4
2.56E+00,0.052,0.036,0,-0.2
2.57E+00,0.044,0.06,0,0.4
2.57E+00,0.052,0.036,0,-0.2
2.57E+00,0.044,0.06,0,0.2
2.58E+00,0.052,0.036,0,-0.2
2.58E+00,0.044,0.06,0,0.4
2.58E+00,0.044,0.036,0,-0.2
2.59E+00,0.044,0.06,0,0.4
2.59E+00,0.044,0.036,0,-0.2
2.59E+00,0.044,0.06,0,0.4
2.60E+00,0.052,0.036,0,-0.2
2.60E+00,0.052,0.06,0,0.4
2.60E+00,0.044,0.036,0,-0.2
2.61E+00,0.044,0.06,0,0.4
2.61E+00,0.052,0.036,0,-0.4
2.61E+00,0.044,0.06,0,0.4
2.61E+00,0.052,0.036,0,-0.2
2.62E+00,0.044,0.06,0,0.4
2.62E+00,0.044,0.036,0,-0.2
2.62E+00,0.044,0.06,0,0.2
2.63E+00,0.044,0.036,0,-0.2
2.63E+00,0.044,0.06,0,0.4
2.63E+00,0.044,0.036,0,-0.2
2.64E+00,0.044,0.06,0,0.4
2.64E+00,0.044,0.036,0,-0.2
2.64E+00,0.044,0.06,0,0.4
2.65E+00,0.044,0.036,0,-0.2
2.65E+00,0.044,0.06,0,0.4
2.65E+00,0.044,0.036,0,-0.2
2.66E+00,0.044,0.06,0,0.4
2.66E+00,0.044,0.036,0,-0.2
2.66E+00,0.044,0.06,0,0.4
2.67E+00,0.044,0.036,0,-0.2
2.67E+00,0.044,0.06,0,0.4
2.67E+00,0.044,0.036,0,-0.2
2.68E+00,0.044,0.06,0,0.2
2.68E+00,0.044,0.036,0,-0.2
2.68E+00,0.044,0.06,0,0.4
2.69E+00,0.036,0.028,0,-0.2
2.69E+00,0.044,0.06,0,0.4
2.69E+00,0.044,0.036,0,-0.2
2.69E+00,0.044,0.06,0,0.4
2.70E+00,0.036,0.028,0,-0.2
2.70E+00,0.044,0.06,0,0.4
2.70E+00,0.044,0.028,0,-0.2
2.71E+00,0.044,0.06,0,0.4
2.71E+00,0.036,0.028,0,-0.2
2.71E+00,0.044,0.06,0,0.2
2.72E+00,0.044,0.028,0,-0.2
2.72E+00,0.044,0.06,0,0.4
2.72E+00,0.044,0.028,0,-0.2
2.73E+00,0.044,0.06,0,0.4
2.73E+00,0.044,0.028,0,-0.2
2.73E+00,0.044,0.052,0,0.2
2.74E+00,0.044,0.028,0,-0.2
2.74E+00,0.044,0.052,0,0.4
2.74E+00,0.036,0.028,0,-0.2
2.75E+00,0.036,0.052,0,0.4
2.75E+00,0.044,0.028,0,-0.2
2.75E+00,0.044,0.052,0,0.4
2.76E+00,0.044,0.028,0,-0.2
2.76E+00,0.044,0.06,0,0.4
2.76E+00,0.044,0.028,0,-0.2
2.77E+00,0.044,0.052,0,0.4
2.77E+00,0.036,-0.26,0,-12.8
2.77E+00,0.036,0.548,0,12.6
2.77E+00,0.044,0.012,0,-0.6
2.78E+00,0.036,0.076,0,0.8
2.78E+00,0.036,0.028,0,-0.2
2.78E+00,0.036,0.052,0,0.4
2.79E+00,0.036,0.028,0,-0.2
2.79E+00,0.036,0.052,0,0.4
2.79E+00,0.036,0.028,0,-0.2
2.80E+00,0.036,0.052,0,0.4
2.80E+00,0.036,0.028,0,-0.2
2.80E+00,0.036,0.052,0,0.4
2.81E+00,0.036,0.028,0,-0.2
2.81E+00,0.036,0.052,0,0.4
2.81E+00,0.036,0.028,0,-0.2
2.82E+00,0.044,0.052,0,0.2
2.82E+00,0.036,0.028,0,-0.2
2.82E+00,0.036,0.052,0,0.4
2.83E+00,0.036,0.028,0,-0.2
2.83E+00,0.036,0.052,0,0.4
2.83E+00,0.036,0.028,0,-0.2
2.84E+00,0.044,0.052,0,0.4
2.84E+00,0.036,0.028,0,-0.2
2.84E+00,0.036,0.052,0,0.2
2.85E+00,0.036,0.028,0,-0.2
2.85E+00,0.036,0.052,0,0.4
2.85E+00,0.036,0.028,0,-0.2
2.85E+00,0.036,0.052,0,0.2
2.86E+00,0.036,0.028,0,-0.2
2.86E+00,0.036,0.052,0,0.4
2.86E+00,0.036,0.028,0,-0.2
2.87E+00,0.036,0.052,0,0.4
2.87E+00,0.036,0.028,0,-0.2
2.87E+00,0.036,0.052,0,0.4
2.88E+00,0.036,0.02,0,-0.2
2.88E+00,0.036,0.052,0,0.4
2.88E+00,0.036,0.028,0,-0.2
2.89E+00,0.036,0.052,0,0.4
2.89E+00,0.028,0.02,0,-0.2
2.89E+00,0.036,0.052,0,0.4
2.90E+00,0.028,0.02,0,-0.2
2.90E+00,0.036,0.052,0,0.4
2.90E+00,0.036,0.02,0,-0.2
2.91E+00,0.036,0.052,0,0.4
2.91E+00,0.036,0.02,0,-0.2
2.91E+00,0.036,0.052,0,0.4
2.92E+00,0.036,0.02,0,-0.2
2.92E+00,0.036,0.044,0,0.4
2.92E+00,0.028,0.02,0,-0.2
2.93E+00,0.028,0.044,0,0.4
2.93E+00,0.036,0.02,0,-0.2
2.93E+00,0.036,0.044,0,0.4
2.93E+00,0.036,0.02,0,-0.2
2.94E+00,0.036,0.044,0,0.4
2.94E+00,0.036,0.02,0,-0.2
2.94E+00,0.036,0.044,0,0.2
2.95E+00,0.036,0.02,0,-0.2
2.95E+00,0.028,0.044,0,0.4
2.95E+00,0.028,0.02,0,-0.2
2.96E+00,0.036,0.044,0,0.4
2.96E+00,0.036,0.02,0,-0.2
2.96E+00,0.028,0.044,0,0.2
2.97E+00,0.028,0.02,0,-0.2
2.97E+00,0.036,0.044,0,0.4
2.97E+00,0.028,0.02,0,-0.2
2.98E+00,0.028,0.044,0,0.4
2.98E+00,0.028,0.02,0,-0.2
2.98E+00,0.028,0.044,0,0.4
2.99E+00,0.028,0.02,0,-0.2
2.99E+00,0.036,0.044,0,0.4
2.99E+00,0.028,0.02,0,-0.2
3.00E+00,0.028,0.044,0,0.4
3.00E+00,0.028,0.02,0,-0.2
3.00E+00,0.028,0.044,0,0.4
3.01E+00,0.028,0.02,-0.2,-0.2
3.01E+00,0.028,0.044,0,0.4
3.01E+00,0.028,0.02,0,-0.2
3.01E+00,0.028,0.044,0,0.2
3.02E+00,0.036,0.02,0,-0.2
3.02E+00,0.028,0.044,0,0.4
3.02E+00,0.028,0.02,0,-0.2
3.03E+00,0.028,0.044,0,0.4
3.03E+00,0.028,0.02,0,-0.2
3.03E+00,0.028,0.044,0,0.2
3.04E+00,0.028,0.02,0,-0.2
3.04E+00,0.028,0.044,0,0.4
3.04E+00,0.028,0.02,0.2,-0.2
3.05E+00,0.028,0.044,0,0.4
3.05E+00,0.028,0.02,0,-0.2
3.05E+00,0.028,0.044,0,0.4
3.06E+00,0.028,0.02,0,-0.2
3.06E+00,0.028,0.044,0,0.4
3.06E+00,0.028,0.02,0,-0.2
3.07E+00,0.028,0.044,0,0.4
3.07E+00,0.028,0.012,0,-0.2
3.07E+00,0.028,0.044,0,0.2
3.08E+00,0.028,0.012,0,-0.2
3.08E+00,0.028,0.044,0,0.4
3.08E+00,0.028,0.012,0,-0.2
3.09E+00,0.028,0.044,0.2,0.2
3.09E+00,0.02,0.012,0,-0.2
3.09E+00,0.02,0.036,0,0.4
3.09E+00,0.028,0.012,0,-0.2
3.10E+00,0.028,0.036,0,0.4
3.10E+00,0.028,0.012,0,-0.2
3.10E+00,0.028,0.036,0,0.2
3.11E+00,0.028,0.012,0,-0.2
3.11E+00,0.028,0.044,0,0.4
3.11E+00,0.028,0.012,0,-0.2
3.12E+00,0.028,0.036,0,0.2
3.12E+00,0.028,0.012,0,-0.2
3.12E+00,0.028,0.044,0,0.4
3.13E+00,0.02,0.012,0,-0.2
3.13E+00,0.028,0.036,0,0.4
3.13E+00,0.02,0.012,0,-0.2
3.14E+00,0.02,0.036,0,0.4
3.14E+00,0.02,0.012,0,-0.2
3.14E+00,0.02,0.036,0,0.2
3.15E+00,0.02,0.012,0,-0.2
3.15E+00,0.02,0.036,0,0.4
3.15E+00,0.028,0.012,0,-0.2
3.16E+00,0.02,0.036,0,0.4
3.16E+00,0.028,0.012,0,-0.2
3.16E+00,0.02,0.036,0,0.4
3.17E+00,0.02,0.012,0,-0.2
3.17E+00,0.02,0.036,0,0.4
3.17E+00,0.028,0.012,0,-0.2
3.17E+00,0.028,0.036,0,0.2
3.18E+00,0.02,0.012,0,-0.2
3.18E+00,0.02,0.036,0,0.4
3.18E+00,0.02,0.012,0,-0.4
3.19E+00,0.02,0.036,0,0.4
3.19E+00,0.02,0.012,0,-0.2
3.19E+00,0.028,0.036,0,0.2
3.20E+00,0.02,0.012,0,-0.2
3.20E+00,0.028,0.036,0,0.4
3.20E+00,0.02,0.012,0,-0.2
3.21E+00,0.028,0.036,0,0.4
3.21E+00,0.02,0.012,0,-0.2
3.21E+00,0.028,0.036,0,0.4
3.22E+00,0.02,0.012,0,-0.2
3.22E+00,0.02,0.036,0,0.2
3.22E+00,0.02,0.012,0,-0.2
3.23E+00,0.02,0.036,0,0.4
3.23E+00,0.02,0.012,0,-0.2
3.23E+00,0.02,0.036,0,0.4
3.24E+00,0.02,0.012,0,-0.2
3.24E+00,0.02,0.036,0,0.2
3.24E+00,0.02,0.012,0,-0.2
3.25E+00,0.02,0.036,0,0.4
3.25E+00,0.02,0.012,0,-0.2
3.25E+00,0.02,0.036,0,0.4
3.25E+00,0.02,0.012,0,-0.2
3.26E+00,0.02,0.036,0,0.4
3.26E+00,0.02,0.012,0,-0.2
3.26E+00,0.02,0.036,0,0.2
3.27E+00,0.02,0.012,0,-0.2
3.27E+00,0.02,0.036,0,0.4
3.27E+00,0.02,0.012,0,-0.2
3.28E+00,0.02,0.036,0,0.4
3.28E+00,0.028,0.012,0,-0.2
3.28E+00,0.028,0.036,0,0.4
3.29E+00,0.02,0.012,0,-0.2
3.29E+00,0.02,0.036,0,0.4
3.29E+00,0.02,0.012,0,-0.2
3.30E+00,0.02,0.036,0,0.4
3.30E+00,0.02,0.012,0,-0.2
3.30E+00,0.02,0.036,0,0.2
3.31E+00,0.02,0.012,0,-0.2
3.31E+00,0.02,0.036,0,0.4
3.31E+00,0.028,0.012,0,-0.2
3.32E+00,0.02,0.036,0,0.2
3.32E+00,0.02,0.012,0,-0.2
3.32E+00,0.02,0.036,0,0.4
3.33E+00,0.02,0.00399999,0,-0.2
3.33E+00,0.02,0.036,0,0.4
3.33E+00,0.02,0.012,0,-0.2
3.33E+00,0.02,0.036,0,0.4
3.34E+00,0.02,0.012,0,-0.2
3.34E+00,0.02,0.036,0,0.4
3.34E+00,0.02,0.012,0,-0.2
3.35E+00,0.02,0.036,0,0.4
3.35E+00,0.012,0.012,0,-0.2
3.35E+00,0.02,0.036,0,0.2
3.36E+00,0.02,0.012,0,-0.2
3.36E+00,0.02,0.028,0,0.4
3.36E+00,0.02,0.012,0,-0.2
3.37E+00,0.012,0.028,0,0.4
3.37E+00,0.02,0.00399999,0,-0.2
3.37E+00,0.012,0.028,0,0.2
3.38E+00,0.012,0.012,0,-0.2
3.38E+00,0.02,0.036,0,0.2
3.38E+00,0.012,0.012,0,-0.2
3.39E+00,0.02,0.028,0,0.4
3.39E+00,0.02,0.012,0,-0.2
3.39E+00,0.02,0.028,0,0.4
3.40E+00,0.02,0.012,0,-0.2
3.40E+00,0.02,0.028,0,0.4
3.40E+00,0.02,0.00399999,0,-0.2
3.41E+00,0.012,0.028,0,0.4
3.41E+00,0.02,0.00399999,0,-0.2
3.41E+00,0.02,0.028,0,0.4
3.41E+00,0.02,0.012,0,-0.2
3.42E+00,0.02,0.028,0,0.4
3.42E+00,0.02,0.00399999,0,-0.2
3.42E+00,0.02,0.028,0,0.2
3.43E+00,0.02,0.00399999,0,-0.2
3.43E+00,0.02,0.028,0,0.4
3.43E+00,0.02,0.00399999,0,-0.2
3.44E+00,0.02,0.028,0,0.4
3.44E+00,0.02,0.00399999,0,-0.2
3.44E+00,0.02,0.028,0,0.2
3.45E+00,0.02,0.00399999,0,-0.2
3.45E+00,0.02,0.028,0,0.4
3.45E+00,0.02,0.00399999,0,-0.2
3.46E+00,0.02,0.028,0,0.4
3.46E+00,0.012,0.00399999,0,-0.2
3.46E+00,0.02,0.028,0,0.4
3.47E+00,0.02,0.00399999,0,-0.2
3.47E+00,0.012,0.028,0,0.4
3.47E+00,0.02,0.00399999,0,-0.2
3.48E+00,0.02,0.028,0,0.4
3.48E+00,0.02,0.00399999,0,-0.2
3.48E+00,0.02,0.028,0,0.4
3.49E+00,0.012,0.00399999,0,-0.4
3.49E+00,0.02,0.028,0,0.4
3.49E+00,0.02,0.00399999,0,-0.2
3.49E+00,0.02,0.028,0,0.2
3.50E+00,0.012,0.00399999,0,-0.2
3.50E+00,0.02,0.028,0,0.4
3.50E+00,0.012,0.00399999,0,-0.2
3.51E+00,0.012,0.028,0,0.4
3.51E+00,0.012,0.00399999,0,-0.2
3.51E+00,0.012,0.028,0,0.4
3.52E+00,0.02,0.00399999,0,-0.2
3.52E+00,0.02,0.028,0,0.4
3.52E+00,0.012,0.00399999,0,-0.2
3.53E+00,0.02,0.028,0,0.4
3.53E+00,0.012,0.00399999,0,-0.2
3.53E+00,0.012,0.028,0,0.4
3.54E+00,0.02,0.00399999,0,-0.2
3.54E+00,0.012,0.028,0,0.4
3.54E+00,0.012,0.00399999,0,-0.2
3.55E+00,0.012,0.028,0,0.4
3.55E+00,0.012,0.00399999,0,-0.2
3.55E+00,0.012,0.028,0,0.4
3.56E+00,0.02,0.00399999,0,-0.2
3.56E+00,0.012,0.028,0,0.4
3.56E+00,0.02,0.00399999,0,-0.2
3.57E+00,0.012,0.028,0,0.2
3.57E+00,0.02,0.00399999,0,-0.2
3.57E+00,0.012,0.028,0,0.4
3.57E+00,0.012,0.00399999,0,-0.2
3.58E+00,0.02,0.028,0,0.4
3.58E+00,0.012,0.00399999,0,-0.2
3.58E+00,0.02,0.028,0,0.2
3.59E+00,0.012,0.00399999,0,-0.4
3.59E+00,0.02,0.028,0,0.4
3.59E+00,0.012,0.00399999,0,-0.2
3.60E+00,0.012,0.028,0,0.4
3.60E+00,0.012,0.00399999,0,-0.2
3.60E+00,0.012,0.028,0,0.2
3.61E+00,0.012,0.00399999,0,-0.2
3.61E+00,0.02,0.028,0,0.4
3.61E+00,0.012,0.00399999,0,-0.2
3.62E+00,0.012,0.028,0,0.4
3.62E+00,0.012,0.00399999,0,-0.2
3.62E+00,0.012,0.028,0,0.4
3.63E+00,0.012,0.00399999,0,-0.2
3.63E+00,0.012,0.028,0,0.4
3.63E+00,0.012,0.00399999,0,-0.2
3.64E+00,0.012,0.028,-0.2,0.4
3.64E+00,0.012,0.00399999,0,-0.2
3.64E+00,0.012,0.028,0,0.4
3.65E+00,0.012,0.00399999,0,-0.2
3.65E+00,0.02,0.028,0,0.4
3.65E+00,0.012,0.00399999,0,-0.2
3.65E+00,0.012,0.028,0,0.2
3.66E+00,0.012,0.00399999,0,-0.2
3.66E+00,0.012,0.028,0,0.4
